ScreenName,AuthorID,TweetID,Text,TweetDate,isReply,RetweetCount,ReplyCount,LikeCount,QuoteCount,Language,PossibleSensitive,Source,1stURLStart,1stURLEnd,1stURL,1stURLExp,2ndURLStart,2ndURLEnd,2ndURL,2ndURLExp,3rdURLStart,3rdURLEnd,3rdURL,3rdURLExp
AmyKlobuchar,33537967,1484226916332847109,"Right now, big tech gets to call all the shots online. Does this benefit consumers or small businesses trying to compete? No. 

The good news: My bipartisan bill to create commonsense digital rules of the road passed the Judiciary Committee today and is closer to becoming law.",2022-01-20 18:10:47+00:00,False,207,66,1142,12,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AmyKlobuchar,33537967,1484196588104814598,"We weren’t able to change the Senate rules but I want you to know that I am not giving up. There is so much we can do, right now, immediately to protect the right to vote in the United States of America. https://t.co/tyfrd4DhPn",2022-01-20 16:10:16+00:00,False,402,177,2743,41,en,False,Twitter Media Studio,204,227,https://t.co/tyfrd4DhPn,https://twitter.com/amyklobuchar/status/1484196588104814598/video/1,NA,NA,NA,NA,NA,NA,NA,NA
AmyKlobuchar,33537967,1484174309828530176,"Big news on @ChuckGrassley and my antitrust bill! 35 tech companies, including Yelp and Patreon, have come out in support of our bill to stop Big Tech from unfairly preferencing their own products. The tech sector wants healthy competition!",2022-01-20 14:41:44+00:00,False,347,76,2443,15,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AmyKlobuchar,33537967,1484007683250442240,"If history has shown us anything, it is that the fight for voting rights is never over. We cannot and will not give up.",2022-01-20 03:39:37+00:00,False,5052,1274,38600,199,en,False,Twitter Web App,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AmyKlobuchar,33537967,1483970628436873217,I will be voting yes to change the Senate rules. I will be voting yes to advance voting rights. I will be voting yes to protect democracy.,2022-01-20 01:12:23+00:00,False,5956,1693,57446,332,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AmyKlobuchar,33537967,1483916824316157952,"You can't just litigate your way out of a concerted, state-by-state effort to attack voting rights. You need federal standards, and that's what we're trying to do. We are trying to guarantee your right to vote regardless of what zip code you live in. https://t.co/E8SvqYQRgT",2022-01-19 21:38:35+00:00,False,700,149,3435,43,en,False,Twitter Media Studio,251,274,https://t.co/E8SvqYQRgT,https://twitter.com/amyklobuchar/status/1483916824316157952/video/1,NA,NA,NA,NA,NA,NA,NA,NA
AmyKlobuchar,33537967,1483888439892357124,"Ukraine is a democracy and we're proud it’s a democracy. There can be no question that the United States stands with Ukraine.

https://t.co/m2JsTveV00",2022-01-19 19:45:48+00:00,False,303,94,1722,16,en,False,Twitter for iPhone,127,150,https://t.co/m2JsTveV00,https://www.startribune.com/u-s-sen-amy-klobuchar-vows-solidarity-with-ukraine-amid-growing-threats-of-attack/600136802/,NA,NA,NA,NA,NA,NA,NA,NA
AmyKlobuchar,33537967,1483858637768609794,"The filibuster has already been carved up or changed 160-some times. This isn't a moment to cling to an archaic rule, this is another moment for reform.",2022-01-19 17:47:22+00:00,False,6559,919,35845,286,en,False,Twitter Web App,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AmyKlobuchar,33537967,1483606711189573635,"I’m saddened to hear of Peter Heegaard's passing. Peter accomplished so much in life. He was a successful businessman, entrepreneur, as well as a loving father, grandfather, and friend. He will be remembered as someone who always worked to give back and make Minnesota better.",2022-01-19 01:06:18+00:00,False,40,16,320,2,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AmyKlobuchar,33537967,1483585467744505859,"One of my favorite things to do is to walk the Stone Arch Bridge (like we did here on Christmas Eve). But we've got a lot of bridges in Minnesota that need to be repaired, and thanks to the Bipartisan Infrastructure Law, nearly 600 will be fixed and improved. https://t.co/2tDOxFRDIa",2022-01-18 23:41:53+00:00,False,192,68,1984,6,en,False,Twitter for iPhone,260,283,https://t.co/2tDOxFRDIa,https://twitter.com/amyklobuchar/status/1483585467744505859/photo/1,NA,NA,NA,NA,NA,NA,NA,NA
AmyKlobuchar,33537967,1483555940523724800,Today I'm taking to the Senate floor to ask my colleagues one thing: do your part to safeguard democracy.,2022-01-18 21:44:34+00:00,False,3517,917,28379,142,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AmyKlobuchar,33537967,1483537233437151243,"To truly make a difference, we all need to not just talk the talk, we must walk the walk.

https://t.co/o7nhKZbJQp",2022-01-18 20:30:13+00:00,False,145,35,746,1,en,False,Twitter for iPhone,91,114,https://t.co/o7nhKZbJQp,https://www.washingtonpost.com/dc-md-va/2022/01/17/mlk-dc-voting-rights-march/,NA,NA,NA,NA,NA,NA,NA,NA
