ScreenName,AuthorID,TweetID,Text,TweetDate,isReply,RetweetCount,ReplyCount,LikeCount,QuoteCount,Language,PossibleSensitive,Source,1stURLStart,1stURLEnd,1stURL,1stURLExp,2ndURLStart,2ndURLEnd,2ndURL,2ndURLExp,3rdURLStart,3rdURLEnd,3rdURL,3rdURLExp
GavinNewsom,11347122,1418945736851529728,"From January 1 to July 14, 99% of COVID-19 cases in California were among unvaccinated people.

Get vaccinated.",2021-07-24 14:46:41+00:00,False,2858,1000,13780,244,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GavinNewsom,11347122,1418940615694471177,"Movies and entertainment are in California’s DNA.

This tax credit will help encourage diversity within the industry and ensure film and TV production continue to fuel the California Comeback through thousands of good jobs. https://t.co/H0duWFALeq",2021-07-24 14:26:20+00:00,False,84,165,601,20,en,False,Twitter for iPhone,224,247,https://t.co/H0duWFALeq,https://www.indiewire.com/2021/07/california-film-tv-production-tax-credits-1234653323/,NA,NA,NA,NA,NA,NA,NA,NA
GavinNewsom,11347122,1418293474504232963,"We’re experiencing a pandemic of the unvaccinated.

The vaccine is free.

The vaccine can save your life.

Don’t wait.",2021-07-22 19:34:49+00:00,False,2781,1294,16188,248,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GavinNewsom,11347122,1418265500832829442,"Whether you’re walking your dog, going to the movies, or headed to the store—Californians should feel safe.
 
We’re tackling organized retail crime head on, investing in public safety, and reducing gun violence—all while tackling the root causes of crime. https://t.co/lLTCT2Xe1K",2021-07-22 17:43:40+00:00,False,141,509,972,48,en,False,Twitter for iPhone,256,279,https://t.co/lLTCT2Xe1K,https://www.foxla.com/news/governor-newsom-joined-by-sfpd-chief-signs-bill-targeting-rampant-organized-retail-theft,NA,NA,NA,NA,NA,NA,NA,NA
GavinNewsom,11347122,1418200510536949762,"“One of the last things they do before they’re intubated is beg me for the vaccine…I hold their hand and tell them that I’m sorry, but it’s too late.” - Alabama doctor, talking about her unvaccinated COVID patients. https://t.co/anVkbCxbfV",2021-07-22 13:25:25+00:00,False,467,336,1776,54,en,False,Twitter for iPhone,216,239,https://t.co/anVkbCxbfV,https://www.usatoday.com/story/news/health/2021/07/21/covid-vaccine-delta-variant-mask-cdc-hospitalizations/8035920002/,NA,NA,NA,NA,NA,NA,NA,NA
GavinNewsom,11347122,1417905764576858118,Tune in now. https://t.co/vDfZ5wSHQb,2021-07-21 17:54:12+00:00,False,46,197,289,11,en,False,Twitter for iPhone,13,36,https://t.co/vDfZ5wSHQb,https://twitter.com/CAgovernor/status/1417903551850840067,NA,NA,NA,NA,NA,NA,NA,NA
GavinNewsom,11347122,1417589838325288960,"NEW: California is closer than ever before to closing the digital divide.

Just signed into law a historic $6 billion to expand broadband infrastructure for underserved communities.

It’s 2021. Everyone needs access to affordable internet. https://t.co/clUW0iCBcR",2021-07-20 20:58:49+00:00,False,423,359,2644,72,en,False,Twitter for iPhone,240,263,https://t.co/clUW0iCBcR,https://twitter.com/GavinNewsom/status/1417589838325288960/photo/1,NA,NA,NA,NA,NA,NA,NA,NA
GavinNewsom,11347122,1417564332397789184,Tune in now! https://t.co/0vmBTKxlZg,2021-07-20 19:17:28+00:00,False,44,141,327,5,en,False,Twitter for iPhone,13,36,https://t.co/0vmBTKxlZg,https://twitter.com/CAgovernor/status/1417560481515012099,NA,NA,NA,NA,NA,NA,NA,NA
GavinNewsom,11347122,1417181492216680459,Tune in now to hear about our $12 billion plan to tackle the homeless crisis head on. https://t.co/Dn7hAD5eaD,2021-07-19 17:56:12+00:00,False,96,264,670,26,en,False,Twitter for iPhone,86,109,https://t.co/Dn7hAD5eaD,https://twitter.com/CAgovernor/status/1417179997337374733,NA,NA,NA,NA,NA,NA,NA,NA
GavinNewsom,11347122,1417167661780242433,ALL California kids now have access to free meals at schools. https://t.co/5Tx0d3juwA,2021-07-19 17:01:14+00:00,False,1677,517,11304,289,en,False,Twitter for iPhone,62,85,https://t.co/5Tx0d3juwA,https://www.foxla.com/news/california-launches-largest-free-school-lunch-program-in-us,NA,NA,NA,NA,NA,NA,NA,NA
GavinNewsom,11347122,1417121855782068226,Get. Vaccinated. https://t.co/6dVCcRTVoV,2021-07-19 13:59:13+00:00,False,982,451,5222,49,en,False,Twitter for iPhone,17,40,https://t.co/6dVCcRTVoV,https://twitter.com/YahooNews/status/1417104715276554241,NA,NA,NA,NA,NA,NA,NA,NA
GavinNewsom,11347122,1416593568555094016,"A primetime game in our Nation's Capital has been brought to a halt by a shooting.

This is what “getting back to normal” in America means after a pandemic. https://t.co/yxmPcQIQ1V",2021-07-18 03:00:00+00:00,False,535,1346,3581,233,en,False,Twitter for iPhone,157,180,https://t.co/yxmPcQIQ1V,https://twitter.com/AP/status/1416581870599430144,NA,NA,NA,NA,NA,NA,NA,NA
GavinNewsom,11347122,1416150755761922051,NEW: California just signed into law the FIRST state-funded guaranteed income plan. https://t.co/hpcrtiZhvC,2021-07-16 21:40:25+00:00,False,542,588,2863,141,en,False,Twitter for iPhone,84,107,https://t.co/hpcrtiZhvC,https://www.theguardian.com/us-news/2021/jul/15/california-guaranteed-income-pregnant-ubi,NA,NA,NA,NA,NA,NA,NA,NA
GavinNewsom,11347122,1416145306773868547,"Dreamers represent the very best of who we are as a nation: Hardworking. Aspirational. Filled with hope for the future.

We owe it to them to fix our broken immigration system. Congress must act and create a clear pathway to citizenship. https://t.co/DipeslbwPa",2021-07-16 21:18:46+00:00,False,251,195,1128,18,en,False,Twitter for iPhone,238,261,https://t.co/DipeslbwPa,https://twitter.com/ZoeTillman/status/1416135205925146624,NA,NA,NA,NA,NA,NA,NA,NA
GavinNewsom,11347122,1415788902523105281,Get vaccinated. It’s not too late.,2021-07-15 21:42:33+00:00,False,1908,979,14769,184,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GavinNewsom,11347122,1415447805221474309,Get vaccinated. https://t.co/rIXA9EMxSp,2021-07-14 23:07:09+00:00,False,1430,616,7569,91,en,False,Twitter for iPhone,16,39,https://t.co/rIXA9EMxSp,https://twitter.com/ABC7/status/1415356324406185985,NA,NA,NA,NA,NA,NA,NA,NA
GavinNewsom,11347122,1415434109078310912,"""I went to apply and it works. It's real. They paid for my bills, they paid 2 months rent, plus they're paying til September. There is help and we get to sleep better at night.""

$5.2 billion in rent relief is here for those that need it. https://t.co/nYWP1vBhaL",2021-07-14 22:12:43+00:00,False,244,287,1264,38,en,False,Twitter for iPhone,239,262,https://t.co/nYWP1vBhaL,https://twitter.com/CAgovernor/status/1415383885479702529/video/1,NA,NA,NA,NA,NA,NA,NA,NA
GavinNewsom,11347122,1415343879314837506,Tune in now! https://t.co/TCe9lz9HQc,2021-07-14 16:14:11+00:00,False,40,135,260,5,en,False,Twitter for iPhone,13,36,https://t.co/TCe9lz9HQc,https://twitter.com/CAgovernor/status/1415340836301066240,NA,NA,NA,NA,NA,NA,NA,NA
GavinNewsom,11347122,1415054782121713666,Tune in now! https://t.co/cugwMZnsNB,2021-07-13 21:05:25+00:00,False,41,114,310,4,en,False,Twitter for iPhone,13,36,https://t.co/cugwMZnsNB,https://twitter.com/CAgovernor/status/1415054331011747840,NA,NA,NA,NA,NA,NA,NA,NA
GavinNewsom,11347122,1414960001366601750,"This is the largest state tax rebate in history.

If you earn up to $75,000 a year — you can expect to see $600 in your bank account this fall.

If you have kids — you can qualify to receive an additional $500, regardless of your immigration status. https://t.co/zYDJ66cqpj",2021-07-13 14:48:47+00:00,False,412,1108,2042,253,en,False,Twitter for iPhone,250,273,https://t.co/zYDJ66cqpj,https://www.sacbee.com/news/politics-government/capitol-alert/article252666318.html?#storylink=cpy,NA,NA,NA,NA,NA,NA,NA,NA
GavinNewsom,11347122,1414951483406180366,June was the hottest month ever on record — temperatures were the highest scientists have seen in 127 years. https://t.co/Nai0ndFCCN,2021-07-13 14:14:56+00:00,False,133,102,501,22,en,False,Twitter for iPhone,109,132,https://t.co/Nai0ndFCCN,https://thehill.com/homenews/news/562353-noaa-confirms-last-month-was-hottest-ever-june-in-us,NA,NA,NA,NA,NA,NA,NA,NA
GavinNewsom,11347122,1414734294627459072,"No questions. No stigma.

ALL California kids now have access to free meals at schools. https://t.co/H6XD5jnoWl",2021-07-12 23:51:54+00:00,False,2406,599,14206,432,en,False,Twitter for iPhone,88,111,https://t.co/H6XD5jnoWl,https://www.nbclosangeles.com/news/local/all-california-public-school-students-now-have-access-to-free-breakfast-and-lunch-no-questions-asked/2628453/,NA,NA,NA,NA,NA,NA,NA,NA
GavinNewsom,11347122,1414596444149870595,"“After lagging behind other states, California suddenly leads the nation in expanding quality preschool.” https://t.co/hLlz1JQi4o",2021-07-12 14:44:08+00:00,False,366,205,2609,27,en,False,Twitter for iPhone,106,129,https://t.co/hLlz1JQi4o,https://edsource.org/2021/how-californias-new-universal-transitional-kindergarten-program-will-be-rolled-out/657818,NA,NA,NA,NA,NA,NA,NA,NA
GavinNewsom,11347122,1414254692058628097,"A record $124 BILLION to transform California schools --

A new transitional kindergarten grade.

Free school meals for all.

Smaller class sizes.

More summer and after-school teaching.

More tutoring.

More mental health and wellness centers in schools. https://t.co/4X6t4dlxhj",2021-07-11 16:06:08+00:00,False,807,504,4419,111,en,False,Twitter for iPhone,256,279,https://t.co/4X6t4dlxhj,https://www.sacbee.com/news/politics-government/capitol-alert/article252680703.html#storylink=cpy,NA,NA,NA,NA,NA,NA,NA,NA
GavinNewsom,11347122,1414251040275271684,Congratulations to @virgingalactic -- the most innovative state in the world leading the way once again! https://t.co/eV7KkJELjQ,2021-07-11 15:51:38+00:00,False,110,298,1287,43,en,False,Twitter for iPhone,105,128,https://t.co/eV7KkJELjQ,https://twitter.com/ABC/status/1414248502096502789,NA,NA,NA,NA,NA,NA,NA,NA
GavinNewsom,11347122,1413635897216540674,"Congratulations, @MayorOfLA on your nomination. https://t.co/mdjHqRGKxm",2021-07-09 23:07:16+00:00,False,102,247,1321,28,en,False,Twitter for iPhone,48,71,https://t.co/mdjHqRGKxm,https://twitter.com/latimes/status/1413573692181815297,NA,NA,NA,NA,NA,NA,NA,NA
GavinNewsom,11347122,1413581924006711297,"Just signed a GAME CHANGER budget for public schools in CA with more funding than ever before. That means:

-A NEW GRADE--finally achieving Universal Pre-K

-MORE tutoring

-MORE before &amp; after-school programs

-MORE mental health services

Time to transform our public schools. https://t.co/WYidoNBrP7",2021-07-09 19:32:48+00:00,False,564,546,4540,96,en,False,Twitter for iPhone,283,306,https://t.co/WYidoNBrP7,https://twitter.com/GavinNewsom/status/1413581924006711297/photo/1,NA,NA,NA,NA,NA,NA,NA,NA
GavinNewsom,11347122,1413554409972264964,Tune in now as we transform the public education system in California.   https://t.co/WErdyq3Fbs,2021-07-09 17:43:28+00:00,False,41,119,221,12,en,False,Twitter for iPhone,73,96,https://t.co/WErdyq3Fbs,https://www.nbclosangeles.com/on-air/watch-live-nbcla/2634962/,NA,NA,NA,NA,NA,NA,NA,NA
GavinNewsom,11347122,1413549166123360259,C-o-n-g-r-a-t-u-l-a-t-i-o-n-s Zaila!! https://t.co/bVCTOhHseT,2021-07-09 17:22:38+00:00,False,143,69,2496,6,en,False,Twitter for iPhone,38,61,https://t.co/bVCTOhHseT,https://twitter.com/espn/status/1413320250326753280,NA,NA,NA,NA,NA,NA,NA,NA
GavinNewsom,11347122,1412825862597054465,"Today is Clean California’s Statewide Day of Action!!

CA is the most beautiful place in the world -- but our streets are simply too dirty. It’s time to clean them.

Clean CA is a new $1.1 billion program that will:
- Clean up our streets and highways
- Create 10,000+ new jobs https://t.co/nTwe8c7KWY",2021-07-07 17:28:29+00:00,False,265,485,2163,67,en,False,Twitter for iPhone,278,301,https://t.co/nTwe8c7KWY,https://twitter.com/GavinNewsom/status/1412825862597054465/photo/1,NA,NA,NA,NA,NA,NA,NA,NA
GavinNewsom,11347122,1412490269795131394,Get vaccinated.,2021-07-06 19:14:57+00:00,False,1750,1139,15196,178,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GavinNewsom,11347122,1412060589640142851,"The Delta variant is now the dominant #COVID19 strain in CA. 

The science shows that getting vaccinated can help protect you.

Getting a shot is free -- and can save your life.

Get vaccinated. https://t.co/oPcH2D5Aqu",2021-07-05 14:47:34+00:00,False,854,377,3340,63,en,False,Twitter for iPhone,195,218,https://t.co/oPcH2D5Aqu,https://www.sfchronicle.com/health/article/Delta-variant-now-the-dominant-coronavirus-strain-16293097.php,NA,NA,NA,NA,NA,NA,NA,NA
GavinNewsom,11347122,1411745330954063873,Wishing everyone a safe and happy 4th of July!! 🇺🇸🇺🇸 https://t.co/8unfJb6my4,2021-07-04 17:54:50+00:00,False,245,228,2809,16,en,False,Twitter for iPhone,53,76,https://t.co/8unfJb6my4,https://twitter.com/GavinNewsom/status/1411745330954063873/photo/1,NA,NA,NA,NA,NA,NA,NA,NA
GavinNewsom,11347122,1411311832334176257,"The ocean is literally on fire.

But yeah, sure -- we can’t afford climate action. https://t.co/DPEziIYytw",2021-07-03 13:12:16+00:00,False,3754,3353,19413,1797,en,False,Twitter for iPhone,83,106,https://t.co/DPEziIYytw,https://twitter.com/c1tr1c/status/1411081131450056708/video/1,NA,NA,NA,NA,NA,NA,NA,NA
GavinNewsom,11347122,1410960434371301379,"We know the Delta Variant is contagious -- and is on the rise.

We know our hospitalizations are creeping up -- and most of the patients are unvaccinated.

We also know the science is clear -- getting vaccinated protects you AND those around you.

Get vaccinated.",2021-07-02 13:55:56+00:00,False,2183,833,12384,132,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GavinNewsom,11347122,1410784692475924482,"The death penalty has been an abject failure.

It discriminates based on the color of your skin and how much money you make.

It’s ineffective, irreversible, and immoral.

It’s time to abolish it. https://t.co/9bjw8PDj7h",2021-07-02 02:17:36+00:00,False,461,431,3861,55,en,False,Twitter for iPhone,197,220,https://t.co/9bjw8PDj7h,https://www.nbcnews.com/politics/justice-department/attorney-general-merrick-garland-orders-pause-federal-executions-n1272951,NA,NA,NA,NA,NA,NA,NA,NA
GavinNewsom,11347122,1410632950597648386,"Voting rights shouldn’t be partisan—but the @GOP has decided it’s easier to make it harder for you to vote than to win your vote.

This decision will open up the floodgates for their voter suppression tactics across the country.

You’re up, US Senate. Our democracy depends on you https://t.co/OKY3bGLoOr",2021-07-01 16:14:38+00:00,False,325,312,1618,28,en,False,Twitter for iPhone,281,304,https://t.co/OKY3bGLoOr,https://twitter.com/NPR/status/1410602665164247052,NA,NA,NA,NA,NA,NA,NA,NA
